线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
太原地铁1号线,河龙湾站,,Y001,Y001-01,2.4,,2.240809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-02,6,,2.243209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-03,7,,2.249209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-04,7.5,,2.256209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-05,7.5,,2.263709,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-06,7.5,,2.271209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-07,7.5,,2.278709,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-08,7,,2.286209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-09,7.5,,2.293209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-10,7.5,,2.300709,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-11,7.5,,2.308209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-12,7.5,,2.315709,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-13,7.8,,2.323209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-14,7.4,,2.331009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-15,7.2,,2.338409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-16,7.2,,2.345609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-17,6,,2.352809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-01,1,锚段关节,2.358809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-18,1,锚段关节,2.359809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-02,1,锚段关节,2.360809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y001,Y001-19,5,锚段关节,2.361809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-03,7.2,,2.366809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-04,7.2,,2.374009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-05,7.4,,2.381209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-06,8,,2.388609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-07,7.8,,2.396609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-08,7,,2.404409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-09,7.8,,2.411409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-10,7,,2.419209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-11,7,,2.426209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-12,7.6,,2.433209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-13,7,,2.440809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-14,7.2,,2.447809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-15,8.5,,2.455009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-16,8.5,,2.463509,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-17,8,,2.472009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-18,8,,2.480009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-19,8,,2.488009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-20,8,,2.496009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-21,8,,2.504009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-22,7.2,,2.512009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-23,7.2,,2.519209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-24,7.2,,2.526409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-25,7.2,,2.533609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-26,7.2,,2.540809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-27,7.2,,2.548009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-28,7.2,,2.555209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-29,6,,2.562409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y003,Y003-01,1,锚段关节,2.568409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-30,1,锚段关节,2.569409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y003,Y003-02,1,锚段关节,2.570409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y002,Y002-31,5,锚段关节,2.571409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y003,Y003-03,7.2,,2.576409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y003,Y003-04,7.2,,2.583609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y003,Y003-05,7.2,,2.590809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站,,Y003,Y003-06,7.2,,2.598009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-07,7.2,,2.605209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-08,7.2,,2.612409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-09,7.2,,2.619609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-10,7.2,,2.626809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-11,7.2,,2.634009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-12,7.2,,2.641209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-13,7.2,,2.648409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-14,7.2,,2.655609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-15,6,,2.662809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-16,7.2,,2.668809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-17,7.2,,2.676009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-18,7.2,,2.683209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-19,7.2,,2.690409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-20,7.2,,2.697609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-21,7.2,,2.704809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-22,7.2,,2.712009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-23,7.2,,2.719209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-24,7.2,,2.726409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-25,7.2,,2.733609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-26,7.2,,2.740809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-27,6,,2.748009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-01,1,锚段关节,2.754009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-28,1,锚段关节,2.755009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-02,1,锚段关节,2.756009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y003,Y003-29,5,锚段关节,2.757009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-03,7.2,,2.762009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-04,7.2,,2.769209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-05,7.2,,2.776409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-06,7.2,,2.783609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-07,6,,2.790809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-08,7.2,,2.796809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-09,7.2,,2.804009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-10,7.2,,2.811209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-11,7.2,,2.818409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-12,7.2,,2.825609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-13,7.2,,2.832809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-14,7.2,,2.840009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-15,7.2,,2.847209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-16,6,,2.854409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-17,7.2,,2.860409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-18,7.2,,2.867609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-19,7.2,,2.874809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-20,7.2,,2.882009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-21,7.2,,2.889209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-22,7.2,,2.896409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-23,7.2,,2.903609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-24,6,,2.910809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-25,7.2,,2.916809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-26,7.2,,2.924009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-27,7.2,,2.931209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-28,7.2,,2.938409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-29,6,,2.945609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-01,1,锚段关节,2.951609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-30,1,锚段关节,2.952609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-02,1,锚段关节,2.953609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y004,Y004-31,5,锚段关节,2.954609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-03,7.2,,2.959609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-04,7.2,,2.966809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-05,7.2,,2.974009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-06,7.2,,2.981209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-07,6,,2.988409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-08,7.2,,2.994409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-09,7.2,,3.001609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-10,7.2,,3.008809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-11,7.2,,3.016009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-12,7.2,,3.023209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-13,7.2,,3.030409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-14,7.2,,3.037609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-15,7.2,,3.044809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-16,6,,3.052009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-17,7.2,,3.058009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-18,7.2,,3.065209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-19,7.2,,3.072409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-20,7.2,,3.079609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-21,7.2,,3.086809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-22,7.2,,3.094009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-23,7.2,,3.101209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-24,6,,3.108409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-25,7.2,,3.114409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-26,7.2,,3.121609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-27,7.2,,3.128809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-28,7.2,,3.136009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-29,6,,3.143209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-01,1,锚段关节,3.149209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-30,1,锚段关节,3.150209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-02,1,锚段关节,3.151209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y005,Y005-31,5,锚段关节,3.152209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-03,7.2,,3.157209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-04,7.2,,3.164409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-05,7.2,,3.171609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-06,7.2,,3.178809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-07,6,,3.186009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-08,7.2,,3.192009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-09,7.2,,3.199209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-10,7.2,,3.206409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-11,7.2,,3.213609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-12,7.2,,3.220809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-13,7.2,,3.228009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-14,7.2,,3.235209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-15,7.2,,3.242409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-16,6,,3.249609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-17,7.2,,3.255609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-18,7.2,,3.262809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-19,7.2,,3.270009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-20,7.2,,3.277209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-21,7.2,,3.284409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-22,7.2,,3.291609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-23,7.2,,3.298809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-24,6,,3.306009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-25,7.2,,3.312009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-26,7.2,,3.319209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-27,7.2,,3.326409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-28,7.2,,3.333609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-29,6,,3.340809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-01,1,锚段关节,3.346809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-30,1,锚段关节,3.347809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-02,1,锚段关节,3.348809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y006,Y006-31,5,锚段关节,3.349809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-03,7.2,,3.354809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-04,7.2,,3.362009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-05,7.2,,3.369209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-06,7.2,,3.376409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-07,7.2,,3.383609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-08,7.2,,3.390809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-09,7.2,,3.398009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-10,7.2,,3.405209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-11,7.2,,3.412409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-12,7.2,,3.419609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-13,7.2,,3.426809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-14,7.2,,3.434009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-15,6,,3.441209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-16,7.2,,3.447209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-17,7.2,,3.454409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-18,7.2,,3.461609,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-19,7.2,,3.468809,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-20,7.2,,3.476009,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-21,7.2,,3.483209,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-22,7.2,,3.490409,300,4040,上行,刚性,,,,
太原地铁1号线,河龙湾站至西铭路站,,Y007,Y007-23,8.4,,3.497609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y007,Y007-24,7.2,,3.506009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y007,Y007-25,6.6,,3.513209,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y007,Y007-26,6.6,,3.519809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y007,Y007-27,6,,3.526409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-01,1,锚段关节,3.532409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y007,Y007-28,1,锚段关节,3.533409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-02,1,锚段关节,3.534409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y007,Y007-29,5,锚段关节,3.535409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-03,7,,3.540409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-04,7,,3.547409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-05,7,,3.554409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-06,7.4,,3.561409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-07,7,,3.568809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-08,7.6,,3.575809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-09,7,,3.583409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-10,7,,3.590409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-11,7.8,,3.597409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-12,8,,3.605209,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-13,7,,3.613209,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-14,7.8,,3.620209,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-15,8,,3.628009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-16,8,,3.636009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-17,7.8,,3.644009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-18,7,,3.651809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-19,7,,3.658809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-20,7.8,,3.665809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-21,8,,3.673609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-22,8,,3.681609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-23,7.8,,3.689609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-24,8,,3.697409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-25,8.2,,3.705409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站,,Y008,Y008-26,8,,3.713609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y008,Y008-27,7.2,,3.721609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y008,Y008-28,7.2,,3.728809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y008,Y008-29,6,,3.736009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-01,1,锚段关节,3.742009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y008,Y008-30,1,锚段关节,3.743009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-02,1,锚段关节,3.744009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y008,Y008-31,5,锚段关节,3.745009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-03,7.2,,3.750009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-04,7.2,,3.757209,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-05,7.2,,3.764409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-06,7.2,,3.771609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-07,7.2,,3.778809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-08,7.2,,3.786009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-09,7.2,,3.793209,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-10,7.2,,3.800409,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-11,7.2,,3.807609,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-12,7.2,,3.814809,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-13,7.2,,3.822009,300,4040,上行,刚性,,,,
太原地铁1号线,西铭路站至西客站,,Y009,Y009-14,7.2,,3.829209,300,4040,上行,刚性,,,,
