线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-03,7.2,,8.027709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-04,7.2,,8.034909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-05,7.2,,8.042109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-06,7.2,,8.049309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-07,7.2,,8.056509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-08,7.2,,8.063709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-09,7.2,,8.070909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-10,7.2,,8.078109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-11,7.2,,8.085309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-12,7.2,,8.092509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-13,7.2,,8.099709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-14,7.2,,8.106909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-15,7.2,,8.114109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-16,7.2,,8.121309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-17,7.2,,8.128509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-18,6,,8.135709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-19,7.2,,8.141709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-20,7.2,,8.148909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-21,7.2,,8.156109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-22,7.2,,8.163309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-23,7.2,,8.170509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-24,7.2,,8.177709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-25,7.2,,8.184909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-26,7.2,,8.192109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-27,7.2,,8.199309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-28,7.2,,8.206509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-29,7.2,,8.213709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-30,7.2,,8.220909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-31,7.2,,8.228109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-32,6,,8.235309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-01,1,锚段关节,8.241309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-33,1,锚段关节,8.242309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-02,1,锚段关节,8.243309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z029,Z029-34,5,锚段关节,8.244309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-03,7.2,,8.249309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-04,7.2,,8.256509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-05,7.2,,8.263709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-06,7.2,,8.270909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-07,6,,8.278109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-08,7.2,,8.284109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-09,7.2,,8.291309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-10,7.2,,8.298509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-11,6,,8.305709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-12,7.2,,8.311709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-13,7.2,,8.318909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-14,7.2,,8.326109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-15,7.2,,8.333309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-16,7.2,,8.340509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-17,6,,8.347709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-18,7.2,,8.353709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-19,7.2,,8.360909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-20,7.2,,8.368109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-21,6,,8.375309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-22,7.2,,8.381309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-23,7.2,,8.388509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-24,7.2,,8.395709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-25,7.2,,8.402909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-26,6,,8.410109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-27,7.2,,8.416109,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-28,7.2,,8.423309,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-29,7.2,,8.430509,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-30,7.2,,8.437709,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-31,6,,8.444909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-01,1,锚段关节,8.450909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-32,1,锚段关节,8.451909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-02,1,锚段关节,8.452909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z030,Z030-33,5,锚段关节,8.453909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-03,6,,8.458909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-04,6,,8.464909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-05,6,,8.470909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-06,7.2,,8.476909,300,4040,下行,刚性,,,,
太原地铁1号线,闫家沟（小井峪路）站至下元站,,Z031,Z031-07,7.2,,8.484109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-08,8,,8.491309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-09,8,,8.499309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-10,8,,8.507309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-11,7.5,,8.515309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-12,8,,8.522809,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-13,8,,8.530809,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-14,8,,8.538809,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-15,8.3,,8.546809,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-16,8,,8.555109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-17,8,,8.563109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-18,7.8,,8.571109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-19,8,,8.578909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-20,8,,8.586909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-21,7.8,,8.594909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-22,8.3,,8.602709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-23,7.5,,8.611009,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-24,7,,8.618509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-25,7.2,,8.625509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-26,7.4,,8.632709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-27,7.2,,8.640109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-28,7.2,,8.647309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-29,6,,8.654509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-01,1,锚段关节,8.660509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-30,1,锚段关节,8.661509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-02,1,锚段关节,8.662509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z031,Z031-31,5,锚段关节,8.663509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-03,7.5,,8.668509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-04,7.6,,8.676009,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-05,7.6,,8.683609,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-06,8,,8.691209,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-07,8,,8.699209,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-08,8.6,,8.707209,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-09,8.4,,8.715809,300,4040,下行,刚性,,,,
太原地铁1号线,下元站,,Z032,Z032-10,7.9,,8.724209,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-11,7.2,,8.732109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-12,7.2,,8.739309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-13,7.2,,8.746509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-14,7.2,,8.753709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-15,6,,8.760909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-16,7.2,,8.766909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-17,7.2,,8.774109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-18,7.2,,8.781309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-19,7.2,,8.788509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-20,7.2,,8.795709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-21,7.2,,8.802909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-22,7.2,,8.810109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-23,6,,8.817309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-24,7.2,,8.823309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-25,7.2,,8.830509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-26,7.2,,8.837709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-27,7.2,,8.844909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-28,6,,8.852109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-01,1,锚段关节,8.858109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-29,1,锚段关节,8.859109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-02,1,锚段关节,8.860109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z032,Z032-30,5,锚段关节,8.861109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-03,7.2,,8.866109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-04,7.2,,8.873309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-05,7.2,,8.880509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-06,7.2,,8.887709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-07,6,,8.894909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-08,7.2,,8.900909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-09,7.2,,8.908109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-10,7.2,,8.915309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-11,7.2,,8.922509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-12,7.2,,8.929709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-13,7.2,,8.936909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-14,7.2,,8.944109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-15,7.2,,8.951309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-16,6,,8.958509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-17,7.2,,8.964509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-18,7.2,,8.971709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-19,7.2,,8.978909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-20,7.2,,8.986109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-21,7.2,,8.993309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-22,7.2,,9.000509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-23,7.2,,9.007709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-24,6,,9.014909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-25,7.2,,9.020909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-26,7.2,,9.028109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-27,7.2,,9.035309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-28,7.2,,9.042509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-29,6,,9.049709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-01,1,锚段关节,9.055709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-30,1,锚段关节,9.056709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-02,1,锚段关节,9.057709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z033,Z033-31,5,锚段关节,9.058709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-03,7.2,,9.063709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-04,7.2,,9.070909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-05,7.2,,9.078109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-06,7.2,,9.085309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-07,6,,9.092509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-08,7.2,,9.098509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-09,7.2,,9.105709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-10,7.2,,9.112909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-11,7.2,,9.120109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-12,7.2,,9.127309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-13,7.2,,9.134509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-14,7.2,,9.141709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-15,7.2,,9.148909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-16,6,,9.156109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-17,7.2,,9.162109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-18,7.2,,9.169309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-19,7.2,,9.176509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-20,7.2,,9.183709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-21,7.2,,9.190909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-22,7.2,,9.198109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-23,7.2,,9.205309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-24,6,,9.212509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-25,7.2,,9.218509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-26,7.2,,9.225709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-27,7.2,,9.232909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-28,7.2,,9.240109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-29,6,,9.247309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-01,1,锚段关节,9.253309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-30,1,锚段关节,9.254309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-02,1,锚段关节,9.255309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z034,Z034-31,5,锚段关节,9.256309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-03,7.2,,9.261309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-04,7.2,,9.268509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-05,7.2,,9.275709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-06,7.2,,9.282909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-07,6,,9.290109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-08,7.2,,9.296109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-09,7.2,,9.303309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-10,7.2,,9.310509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-11,7.2,,9.317709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-12,7.2,,9.324909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-13,7.2,,9.332109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-14,7.2,,9.339309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-15,7.2,,9.346509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-16,6,,9.353709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-17,7.2,,9.359709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-18,7.2,,9.366909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-19,7.2,,9.374109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-20,7.2,,9.381309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-21,7.2,,9.388509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-22,7.2,,9.395709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-23,7.2,,9.402909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-24,6,,9.410109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-25,7.2,,9.416109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-26,7.2,,9.423309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-27,7.2,,9.430509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-28,7.2,,9.437709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-29,6,,9.444909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-01,1,锚段关节,9.450909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-30,1,锚段关节,9.451909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-02,1,锚段关节,9.452909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z035,Z035-31,5,锚段关节,9.453909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-03,7.2,,9.458909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-04,7.2,,9.466109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-05,7.2,,9.473309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-06,7.2,,9.480509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-07,6,,9.487709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-08,7.2,,9.493709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-09,7.2,,9.500909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-10,7.2,,9.508109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-11,6,,9.515309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-12,7.2,,9.521309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-13,7.2,,9.528509,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-14,7.2,,9.535709,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-15,7.2,,9.542909,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-16,7.2,,9.550109,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-17,6,,9.557309,300,4040,下行,刚性,,,,
太原地铁1号线,下元站至太原理工大学站,,Z036,Z036-18,7.2,,9.563309,300,4040,下行,刚性,,,,
