线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
杭州机场线,西溪湿地北站至五联,,M152,M152-03,6,,16.154204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M152,M152-04,7,,16.160204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M152,M152-05,7,,16.167204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M152,M152-06,4.7,,16.174204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-01,1,锚段关节,16.178904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M152,M152-07,1,锚段关节,16.179904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-02,1,锚段关节,16.180904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M152,M152-08,4.7,锚段关节,16.181904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-3,8,,16.186604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-4,8,,16.194604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-5,7,,16.202604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-6,6,,16.209604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-7,6,,16.215604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-8,6,,16.221604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-9,7,,16.227604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-10,8,,16.234604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-11,8,,16.242604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-12,7,,16.250604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-13,6,,16.257604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-14,6,,16.263604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-15,6,,16.269604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-16,7,,16.275604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-17,8,,16.282604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-18,7,,16.290604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-19,6,,16.297604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-20,6,,16.303604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-21,6,,16.309604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-22,7,,16.315604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-23,8,,16.322604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-24,8,,16.330604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-25,7,,16.338604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-26,6,,16.345604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-27,6,,16.351604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-28,6,,16.357604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-29,7,,16.363604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-30,8,,16.370604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-31,8,,16.378604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-32,4.7,,16.386604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-01,1,锚段关节,16.391304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-33,1,锚段关节,16.392304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-02,1,锚段关节,16.393304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M154,M154-34,4.7,锚段关节,16.394304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-03,6,,16.399004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-04,6,,16.405004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-05,8,,16.411004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-06,8,,16.419004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-07,7,,16.427004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-08,6,,16.434004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-09,6,,16.440004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-10,6,,16.446004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-11,7,,16.452004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-12,8,,16.459004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-13,8,,16.467004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-14,7,,16.475004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-15,6,,16.482004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-16,6,,16.488004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-17,6,,16.494004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-18,7,,16.500004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-19,8,,16.507004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-20,7,,16.515004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-21,6,,16.522004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-22,6,,16.528004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-23,6,,16.534004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-24,7,,16.540004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-25,8,,16.547004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-26,8,,16.555004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-27,7,,16.563004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-28,6,,16.570004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-29,6,,16.576004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-30,6,,16.582004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-31,7,,16.588004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-32,8,,16.595004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-33,8,,16.603004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-34,6,,16.611004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-35,6,,16.617004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-36,4.7,,16.623004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-01,1,锚段关节,16.627704,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-37,1,锚段关节,16.628704,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-02,1,锚段关节,16.629704,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M156,M156-38,4.7,锚段关节,16.630704,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-03,6,,16.635404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-04,6,,16.641404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-05,8,,16.647404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-06,8,,16.655404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-07,7,,16.663404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-08,6,,16.670404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-09,6,,16.676404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-10,6,,16.682404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-11,7,,16.688404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-12,8,,16.695404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-13,8,,16.703404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-14,7,,16.711404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-15,6,,16.718404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-16,6,,16.724404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-17,6,,16.730404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-18,7,,16.736404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-19,8,,16.743404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-20,7,,16.751404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-21,6,,16.758404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-22,6,,16.764404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-23,6,,16.770404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-24,7,,16.776404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-25,8,,16.783404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-26,8,,16.791404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-27,7,,16.799404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-28,6,,16.806404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-29,6,,16.812404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-30,6,,16.818404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-31,7,,16.824404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-32,8,,16.831404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-33,8,,16.839404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-34,6,,16.847404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-35,6,,16.853404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-36,4.7,,16.859404,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-01,1,锚段关节,16.864104,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-37,1,锚段关节,16.865104,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-02,1,锚段关节,16.866104,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M158,M158-38,4.7,锚段关节,16.867104,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-03,8,,16.871804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-04,8,,16.879804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-05,7,,16.887804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-06,6,,16.894804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-07,6,,16.900804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-08,6,,16.906804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-09,7,,16.912804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-10,8,,16.919804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-11,8,,16.927804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-12,7,,16.935804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-13,6,,16.942804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-14,6,,16.948804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-15,6,,16.954804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-16,7,,16.960804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-17,8,,16.967804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-18,7,,16.975804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-19,6,,16.982804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-20,6,,16.988804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-21,6,,16.994804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-22,7,,17.000804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-23,8,,17.007804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-24,8,,17.015804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-25,7,,17.023804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-26,6,,17.030804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-27,6,,17.036804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-28,6,,17.042804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-29,7,,17.048804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-30,8,,17.055804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-31,8,,17.063804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-32,4.7,,17.071804,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-01,1,锚段关节,17.076504,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-33,1,锚段关节,17.077504,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-02,1,锚段关节,17.078504,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M160,M160-34,4.7,锚段关节,17.079504,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-03,6,,17.084204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-04,6,,17.090204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-05,8,,17.096204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-06,8,,17.104204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-07,7,,17.112204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-08,6,,17.119204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-09,6,,17.125204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-10,6,,17.131204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-11,7,,17.137204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-12,8,,17.144204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-13,8,,17.152204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-14,7,,17.160204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-15,6,,17.167204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-16,6,,17.173204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-17,6,,17.179204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-18,7,,17.185204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-19,8,,17.192204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-20,7,,17.200204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-21,6,,17.207204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-22,6,,17.213204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-23,6,,17.219204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-24,7,,17.225204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-25,8,,17.232204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-26,8,,17.240204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-27,7,,17.248204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-28,6,,17.255204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-29,6,,17.261204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-30,6,,17.267204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-31,7,,17.273204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-32,8,,17.280204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-33,8,,17.288204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-34,6,,17.296204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-35,6,,17.302204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-36,4.7,,17.308204,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-01,1,锚段关节,17.312904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-37,1,锚段关节,17.313904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-02,1,锚段关节,17.314904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M162,M162-38,4.7,锚段关节,17.315904,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-03,6,,17.320604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-04,6,,17.326604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-05,8,,17.332604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-06,8,,17.340604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-07,7,,17.348604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-08,6,,17.355604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-09,6,,17.361604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-10,6,,17.367604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-11,7,,17.373604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-12,8,,17.380604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-13,8,,17.388604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-14,7,,17.396604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-15,6,,17.403604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-16,6,,17.409604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-17,6,,17.415604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-18,7,,17.421604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-19,8,,17.428604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-20,7,,17.436604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-21,6,,17.443604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-22,6,,17.449604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-23,6,,17.455604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-24,7,,17.461604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-25,8,,17.468604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-26,8,,17.476604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-27,7,,17.484604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-28,6,,17.491604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-29,6,,17.497604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-30,6,,17.503604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-31,7,,17.509604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-32,8,,17.516604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-33,8,,17.524604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-34,6,,17.532604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-35,6,,17.538604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-36,4.7,,17.544604,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-01,1,锚段关节,17.549304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-37,1,锚段关节,17.550304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-02,1,锚段关节,17.551304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M164,M164-38,4.7,锚段关节,17.552304,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-03,6,,17.557004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-04,6,,17.563004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-05,8,,17.569004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-06,8,,17.577004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-07,7,,17.585004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-08,6,,17.592004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-09,6,,17.598004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-10,6,,17.604004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-11,7,,17.610004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-12,8,,17.617004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-13,8,,17.625004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-14,7,,17.633004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-15,6,,17.640004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-16,6,,17.646004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-17,6,,17.652004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-18,7,,17.658004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-19,8,,17.665004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-20,7,,17.673004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-21,6,,17.680004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-22,6,,17.686004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-23,6,,17.692004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-24,7,,17.698004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-25,8,,17.705004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-26,8,,17.713004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-27,7,,17.721004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-28,6,,17.728004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-29,6,,17.734004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-30,6,,17.740004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-31,7,,17.746004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-32,8,,17.753004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-33,8,,17.761004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-34,6,,17.769004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-35,6,,17.775004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-36,4.7,,17.781004,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M168,M168-01,1,锚段关节,17.785704,200,4400,上行,刚性,,,,
杭州机场线,西溪湿地北站至五联,,M166,M166-37,1,锚段关节,17.786704,200,4400,上行,刚性,,,,
